actual,horizon_step,origin,p10,p50,p90,residual,station_guid,target_time,residual_median,residual_scale,outside_interval,residual_score,large_residual,anomaly,review_reason
4.470749855041504,21,2025-10-01T00:00:00+00:00,4.469125270843506,4.530829429626465,4.557236194610596,-0.06007957458496094,8496ce69-482c-406a-a2f0-ac418ef8f099,2025-10-01T20:00:00+00:00,-0.06860971450805664,0.002833490753173828,False,3.0104703583524977,False,False,
4.476250171661377,22,2025-10-01T00:00:00+00:00,4.469048976898193,4.531071186065674,4.562008857727051,-0.054821014404296875,8496ce69-482c-406a-a2f0-ac418ef8f099,2025-10-01T21:00:00+00:00,-0.06660771369934082,0.00023718466758728025,False,49.69418729693657,True,True,large_residual
4.477499961853027,23,2025-10-01T00:00:00+00:00,4.470309734344482,4.530776023864746,4.565828800201416,-0.05327606201171875,8496ce69-482c-406a-a2f0-ac418ef8f099,2025-10-01T22:00:00+00:00,-0.06980180740356445,0.001688217544555664,False,9.788871964480888,True,True,large_residual
4.47475004196167,24,2025-10-01T00:00:00+00:00,4.4732255935668945,4.529884338378906,4.567953586578369,-0.05513429641723633,8496ce69-482c-406a-a2f0-ac418ef8f099,2025-10-01T23:00:00+00:00,-0.0711371898651123,0.00018911147117614744,False,84.62148461089448,True,True,large_residual
4.477499961853027,1,2025-10-02T00:00:00+00:00,4.407245635986328,4.47268533706665,4.563364028930664,0.004814624786376953,8496ce69-482c-406a-a2f0-ac418ef8f099,2025-10-02T00:00:00+00:00,-0.0565335750579834,0.0001367965221405029,False,448.4631545043958,True,True,large_residual
4.476500034332275,2,2025-10-02T00:00:00+00:00,4.4159979820251465,4.474671840667725,4.590764999389648,0.0018281936645507812,8496ce69-482c-406a-a2f0-ac418ef8f099,2025-10-02T01:00:00+00:00,-0.05688285827636719,0.0019031330108642576,False,30.849683971513844,True,True,large_residual
4.474999904632568,3,2025-10-02T00:00:00+00:00,4.416891574859619,4.486703872680664,4.588259220123291,-0.011703968048095703,8496ce69-482c-406a-a2f0-ac418ef8f099,2025-10-02T02:00:00+00:00,-0.0649712085723877,0.0016002011775970459,False,33.287839847912835,True,True,large_residual
4.472750186920166,4,2025-10-02T00:00:00+00:00,4.42454719543457,4.498826503753662,4.574641227722168,-0.026076316833496094,8496ce69-482c-406a-a2f0-ac418ef8f099,2025-10-02T03:00:00+00:00,-0.06969833374023438,0.0024057806968688965,False,18.132166811177747,True,True,large_residual
4.469749927520752,5,2025-10-02T00:00:00+00:00,4.43312931060791,4.506994247436523,4.562640190124512,-0.037244319915771484,8496ce69-482c-406a-a2f0-ac418ef8f099,2025-10-02T04:00:00+00:00,-0.07552003860473633,0.008664486694335937,False,4.4175402466699,True,True,large_residual
4.469250202178955,6,2025-10-02T00:00:00+00:00,4.438622951507568,4.511183261871338,4.554675102233887,-0.04193305969238281,8496ce69-482c-406a-a2f0-ac418ef8f099,2025-10-02T05:00:00+00:00,-0.08076763153076172,0.007533352661132812,False,5.155018434055262,True,True,large_residual
4.471749782562256,7,2025-10-02T00:00:00+00:00,4.4422926902771,4.5128583908081055,4.5491719245910645,-0.04110860824584961,8496ce69-482c-406a-a2f0-ac418ef8f099,2025-10-02T06:00:00+00:00,-0.08083581924438477,0.016034531879425048,False,2.4776034185015234,False,False,
4.4670000076293945,8,2025-10-02T00:00:00+00:00,4.445520877838135,4.512579441070557,4.5448455810546875,-0.04557943344116211,8496ce69-482c-406a-a2f0-ac418ef8f099,2025-10-02T07:00:00+00:00,-0.0693821907043457,0.016225410747528077,False,1.4670049118362023,False,False,
4.468500137329102,9,2025-10-02T00:00:00+00:00,4.448883533477783,4.51052188873291,4.541270732879639,-0.042021751403808594,8496ce69-482c-406a-a2f0-ac418ef8f099,2025-10-02T08:00:00+00:00,-0.06367206573486328,0.01676340637207031,False,1.2915223702460918,False,False,
4.46999979019165,10,2025-10-02T00:00:00+00:00,4.452271461486816,4.507092475891113,4.538498878479004,-0.03709268569946289,8496ce69-482c-406a-a2f0-ac418ef8f099,2025-10-02T09:00:00+00:00,-0.061582326889038086,0.008462649965286255,False,2.893850187592725,False,False,
4.475749969482422,11,2025-10-02T00:00:00+00:00,4.455161094665527,4.503375053405762,4.5367207527160645,-0.027625083923339844,8496ce69-482c-406a-a2f0-ac418ef8f099,2025-10-02T10:00:00+00:00,-0.0527491569519043,0.004906293869018554,False,5.120784384158837,True,True,large_residual
4.46999979019165,12,2025-10-02T00:00:00+00:00,4.457019805908203,4.501194000244141,4.536074638366699,-0.031194210052490234,8496ce69-482c-406a-a2f0-ac418ef8f099,2025-10-02T11:00:00+00:00,-0.05542778968811035,0.0020081163883209226,False,12.067816276268188,True,True,large_residual
4.468500137329102,13,2025-10-02T00:00:00+00:00,4.45728063583374,4.502239227294922,4.536550998687744,-0.03373908996582031,8496ce69-482c-406a-a2f0-ac418ef8f099,2025-10-02T12:00:00+00:00,-0.05704927444458008,0.0033785559654235836,False,6.899451930741444,True,True,large_residual
4.479499816894531,14,2025-10-02T00:00:00+00:00,4.456078052520752,4.506762981414795,4.538054943084717,-0.027263164520263672,8496ce69-482c-406a-a2f0-ac418ef8f099,2025-10-02T13:00:00+00:00,-0.0661306381225586,0.0026489745140075684,False,14.672649131490992,True,True,large_residual
4.480500221252441,15,2025-10-02T00:00:00+00:00,4.455328941345215,4.512773036956787,4.5399603843688965,-0.0322728157043457,8496ce69-482c-406a-a2f0-ac418ef8f099,2025-10-02T14:00:00+00:00,-0.06494140625,0.006094691562652588,False,5.360171258844799,True,True,large_residual
4.474999904632568,16,2025-10-02T00:00:00+00:00,4.4567036628723145,4.517887115478516,4.5410895347595215,-0.042887210845947266,8496ce69-482c-406a-a2f0-ac418ef8f099,2025-10-02T15:00:00+00:00,-0.07630133628845215,0.001522435712814331,False,21.947807162731678,True,True,large_residual
4.4710001945495605,17,2025-10-02T00:00:00+00:00,4.459263324737549,4.521322250366211,4.541986465454102,-0.05032205581665039,8496ce69-482c-406a-a2f0-ac418ef8f099,2025-10-02T16:00:00+00:00,-0.0746006965637207,0.010878681564331054,False,2.231763160222922,False,False,
4.469749927520752,18,2025-10-02T00:00:00+00:00,4.4616498947143555,4.523416042327881,4.543334484100342,-0.053666114807128906,8496ce69-482c-406a-a2f0-ac418ef8f099,2025-10-02T17:00:00+00:00,-0.07628107070922852,0.0021286528587341307,False,10.624069495083521,True,True,large_residual
4.470250129699707,19,2025-10-02T00:00:00+00:00,4.463255882263184,4.524709701538086,4.545445919036865,-0.054459571838378906,8496ce69-482c-406a-a2f0-ac418ef8f099,2025-10-02T18:00:00+00:00,-0.07667374610900879,0.0001233643054962158,False,180.0697063974579,True,True,large_residual
4.4720001220703125,20,2025-10-02T00:00:00+00:00,4.464020252227783,4.525587558746338,4.548422336578369,-0.05358743667602539,8496ce69-482c-406a-a2f0-ac418ef8f099,2025-10-02T19:00:00+00:00,-0.07264399528503418,0.0021162810802459716,False,9.004738920027522,True,True,large_residual
4.471499919891357,21,2025-10-02T00:00:00+00:00,4.464239597320557,4.526236057281494,4.5521931648254395,-0.05473613739013672,8496ce69-482c-406a-a2f0-ac418ef8f099,2025-10-02T20:00:00+00:00,-0.06860971450805664,0.002833490753173828,False,4.896284592557769,True,True,large_residual
4.474249839782715,22,2025-10-02T00:00:00+00:00,4.464609146118164,4.526668071746826,4.556377410888672,-0.05241823196411133,8496ce69-482c-406a-a2f0-ac418ef8f099,2025-10-02T21:00:00+00:00,-0.06660771369934082,0.00023718466758728025,False,59.824616319298904,True,True,large_residual
4.4770002365112305,23,2025-10-02T00:00:00+00:00,4.466032981872559,4.526742458343506,4.5601935386657715,-0.04974222183227539,8496ce69-482c-406a-a2f0-ac418ef8f099,2025-10-02T22:00:00+00:00,-0.06980180740356445,0.001688217544555664,False,11.88210940940595,True,True,large_residual
4.483749866485596,24,2025-10-02T00:00:00+00:00,4.468914985656738,4.526275157928467,4.562761306762695,-0.042525291442871094,8496ce69-482c-406a-a2f0-ac418ef8f099,2025-10-02T23:00:00+00:00,-0.0711371898651123,0.00018911147117614744,False,151.29647209814536,True,True,large_residual
